Date,Vendor Code,Vendor,County,"Notes for ""Other",Product Description,Program,Proteins LBS,Starch LBS,Veg LBS,Fruit LBS,Baked Goods LBS,Dairy LBS,Grocery LBS,Indvid Meal LBS,Individ Meals,Total Pounds
3/30/2023,CAR,Career Academy,SJ,,Meals,Backpack,,,,,,,,277.50,222,277.50
3/30/2023,LADY,Our Lady of the Road,SJ,,Bulk,CCFN,,,,,50.00,274.25,450.25,0.00,,774.50
3/30/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,180.00,,,,,30.00,154.50,0.00,,364.50
3/30/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,,,0.75,,,,2.75,103.50,,107.00
3/30/2023,WCC,Westside Church of Christ,SJ,,Bulk,CCFN,,,,,,,156.00,0.00,,156.00
3/30/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,,,,,,30.00,,0.00,,30.00
3/30/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,187.00,,,,72.75,63.75,41.50,0.00,,365.00
3/30/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,,,,,,,505.50,0.00,,505.50
3/30/2023,SBCS,South Bend Community Schools: Darden,SJ,,Meals,Backpack,,,,,,,,337.50,270,337.50
3/30/2023,CCFP,Clay Church Food Pantry,SJ,,Meals,Backpack,,,,,,,,375.00,300,375.00
3/30/2023,ELK,Elkhart Schools: Pierre Moran,ELK,,Meals,Backpack,,,,,,,,75.00,60,75.00
3/30/2023,ELK,Elkhart Schools: Pride Academy,ELK,,Meals,Backpack,,,,,,,,367.50,294,367.50
3/30/2023,ELK,Elkhart Schools: Riverview,ELK,,Meals,Backpack,,,,,,,,180.00,144,180.00
3/30/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,60.00,,183.00,45.00,386.00,54.25,989.25,150.00,120,"1,867.50"
3/30/2023,HCH,Heart City Health - Scenic,ELK,,Meals,CCFN,,,,,,,,67.50,54,67.50
3/30/2023,HCH,Heart City Health - Simpson,ELK,,Meals,CCFN,,,,,,,,150.00,120,150.00
3/30/2023,HCH,Heart City Health - WH,ELK,,Meals,Backpack,,,,,,,,37.50,30,37.50
3/30/2023,MLC,Maple Leaf Commons,ELK,,Bulk,CCFN,73.00,,,,1.00,,64.00,0.00,,138.00
3/30/2023,MIDD,Middlebury Food Pantry,ELK,,Bulk,CCFN,,,90.00,,288.00,21.00,142.50,0.00,,541.50
3/30/2023,SALVE,Salvation Army: Elkhart,ELK,,Bulk,CCFN,,,,,,,12.00,0.00,,12.00
3/30/2023,SALVG,Salvation Army: Goshen,ELK,,Bulk,CCFN,60.00,,171.00,,,30.00,9.00,0.00,,270.00
3/30/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,45.00,,105.50,18.00,60.00,94.00,965.75,105.00,84,"1,393.25"
3/31/2023,SBCS,South Bend Community Schools: Monroe,SJ,,Meals,Backpack,,,,,,,,112.50,90,112.50
3/31/2023,SBCS,South Bend Community Schools: Lincoln,SJ,,Meals,Backpack,,,,,,,,225.00,180,225.00
3/31/2023,SBCS,South Bend Community Schools: McKinley,SJ,,Meals,Backpack,,,,,,,,187.50,150,187.50
3/31/2023,SBCS,South Bend Community Schools: Wilson,SJ,,Meals,Backpack,,,,,,,,375.00,300,375.00
3/31/2023,SBCS,South Bend Community Schools: Warren,SJ,,Meals,Backpack,,,,,,,,150.00,120,150.00
3/31/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,,,,,,,75.00,0.00,,75.00
3/31/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,,,45.00,,,,112.00,0.00,,157.00
3/31/2023,RMCD,Ronald McDonald House,SJ,,Bulk,CCFN,,,45.00,,,,67.50,0.00,,112.50
3/31/2023,GP,The Grace Place,SJ,,Bulk,CCFN,90.00,,90.00,,40.00,82.50,312.00,0.00,,614.50
3/31/2023,MCC,Michiana Christian Community,SJ,,Bulk,CCFN,,,,,112.00,12.00,129.50,0.00,,253.50
3/31/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,2.25,,,,,,6.00,0.00,,8.25
3/31/2023,AFFM,Abundant Faith Family Ministries,SJ,,Bulk,CCFN,15.00,,18.00,,10.00,30.00,,0.00,,73.00
3/31/2023,FFJG,Food Fighters of John Glenn Community,SJ,,Bulk,CCFN,,,,,,,55.00,0.00,,55.00
3/31/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,90.00,,45.00,,75.00,93.00,182.50,0.00,,485.50
3/31/2023,RMCD,Ronald McDonald House,SJ,,Hot Meals,CCFN,,,,,,,,350.00,280,350.00
3/31/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,,,"1,840.00",,1820.00,,894.00,0.00,,"4,554.00"
4/1/2023,BRCKE,Brick of Hope - Elkhart,ELK,,Bulk,CCFN,1010.00,,,,4040.00,,5658.00,0.00,,"10,708.00"
4/1/2023,DSP,Downtown Soup Kitchen,SJ,,Bulk,CCFN,18.00,,45.00,,102.00,,49.00,0.00,,214.00
4/3/2023,OTH,Other,OTH,PQC Students,Meals,Backpack,,,,,,,,82.50,66,82.50
4/3/2023,LPH,Lasalle Park Homes,SJ,,Bulk,CCFN,20.00,,,,10.00,,15.00,0.00,,45.00
4/3/2023,CCFP,Clay Church Food Pantry,SJ,,Meals,CCFN,,,,,,,,375.00,300,375.00
4/3/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,,,,,,60.00,276.00,0.00,,336.00
4/3/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,,,,,,,432.00,0.00,,432.00
4/3/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,30.00,,,,16.00,73.00,77.50,0.00,,196.50
4/3/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,,,,,,63.50,293.00,0.00,,356.50
4/3/2023,BC,Briarcliff Rehab,SJ,,Bulk,CCFN,,,,,30.00,,,0.00,,30.00
4/3/2023,PS,Project Scope,ELK,,Bulk,CCFN,,,40.00,,77.00,79.00,56.00,0.00,,252.00
4/3/2023,VCC,The Village Community Center,ELK,,Bulk,CCFN,27.00,,40.00,,16.00,23.00,82.50,0.00,,188.50
4/4/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,70.00,5.00,5.00,67.00,,34.00,482.50,0.00,,663.50
4/4/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,47.00,1.00,16.50,99.50,18.00,,55.50,0.00,,237.50
4/4/2023,VINC,St. Vincent de Paul: Center,ELK,,Bulk,CCFN,136.50,,450.00,,18.00,70.00,24.00,0.00,,698.50
4/5/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Nappanee,Bulk,Backpack,,,60.00,,1.00,,97.00,0.00,,158.00
4/5/2023,DAV,David's Courage,MAR,,Bulk,CCFN,12.50,,45.00,3.00,61.00,,18.00,0.00,,139.50
4/5/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,47.00,,,,1.00,,9.00,0.00,,57.00
4/5/2023,SER,Serenity House,MAR,,Bulk,CCFN,30.00,,,,,31.50,54.00,0.00,,115.50
4/5/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bulk,CCFN,,,45.00,,280.00,133.75,653.50,0.00,,"1,112.25"
4/5/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,242.50,,253.50,107.00,202.00,233.50,924.50,0.00,,"1,963.00"
4/5/2023,BL,Bread of Life,MAR,,Bulk,CCFN,76.25,,49.50,155.00,426.00,31.50,155.00,0.00,,893.25
4/5/2023,VET,VA Veterans,SJ,,Meals,CCFN,,,,,,,,90.00,72,90.00
4/5/2023,AIDS,Aids Ministries,SJ,,Bulk,CCFN,,,,,70.00,,21.00,0.00,,91.00
4/5/2023,SH,Store House,SJ,,Bulk,CCFN,,,,,84.00,,,0.00,,84.00
4/5/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,24.50,,,6.00,48.75,,304.50,0.00,,383.75
4/5/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,15.00,2.00,102.00,,22.00,59.50,360.00,0.00,,560.50
4/5/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,55.50,,20.00,,37.00,,98.00,0.00,,210.50
4/5/2023,STA,St Augustine's Parish,SJ,,Bread,CCFN,,,,,70.00,,,0.00,,70.00
4/5/2023,MCC,Michiana Christian Community,SJ,,Bulk,CCFN,,,20.00,,,,,0.00,,20.00
4/5/2023,AFFM,Abundant Faith Family Ministries,SJ,,Bulk,CCFN,,,,,13.75,30.00,39.00,0.00,,82.75
4/5/2023,NC,New Carlisle Food Pantry,SJ,,Bulk,CCFN,96.75,,,6.75,1.00,76.00,389.00,0.00,,569.50
4/5/2023,ANT,Antioch Missionary Baptist Church,SJ,,Bulk,CCFN,18.75,,,,,,184.50,0.00,,203.25
4/5/2023,IUSB,IUSB: Titans Feeding Titans,SJ,,Bulk,CCFN,,,,,,,118.00,0.00,,118.00
4/5/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,,,96.00,,,,32.00,0.00,,128.00
4/5/2023,SH,Store House,SJ,,Bulk,CCFN,96.25,,121.50,,4.50,105.00,1325.00,0.00,,"1,652.25"
4/5/2023,MFP,Mishawaka Food Pantry,SJ,,Bulk,CCFN,18.75,,103.75,,30.00,251.25,641.00,0.00,,"1,044.75"
4/5/2023,SALVSJ,"Salvation Army: St Joe, Kroc Center",SJ,,Bulk,CCFN,,,,,,,405.00,0.00,,405.00
4/5/2023,LVL,LaVille Elementary,SJ,,Meals,Backpack,,,,,,,,262.50,210,262.50
4/5/2023,GP,The Grace Place,SJ,,Bulk,CCFN,74.00,,40.00,,22.00,,,0.00,,136.00
4/5/2023,IUSB,IUSB: Titans Feeding Titans,SJ,,Bulk,CCFN,120.00,,46.00,,,18.00,,0.00,,184.00
4/5/2023,VCC,The Village Community Center,ELK,,Bulk,CCFN,,,,,,,42.00,0.00,,42.00
4/6/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,Middlebury,Bulk,CCFN,,,,,7.75,,125.50,0.00,,133.25
4/6/2023,CAPS,Child & Parent Services (CAPS),ELK,,Meals,Backpack,,,,,,,,150.00,120,150.00
4/6/2023,CCS,Church Community Services,ELK,,Bulk,CCFN,,,,,,,223.00,0.00,,223.00
4/6/2023,CCS,Church Community Services,ELK,,Bulk,CCFN,,,90.00,1.50,112.00,167.50,385.00,0.00,,756.00
4/6/2023,SUSS,Success Academy,SJ,,Meals,Backpack,,,,,,,,412.50,330,412.50
4/6/2023,CAR,Career Academy,SJ,,Meals,Backpack,,,,,,,,277.50,222,277.50
4/6/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,133.75,231.00,,,74.00,,116.00,0.00,,554.75
4/6/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,167.50,,,,36.00,,96.00,0.00,,299.50
4/6/2023,LADY,Our Lady of the Road,SJ,,Bulk,CCFN,30.00,,,,,,527.50,0.00,,557.50
4/6/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,,,,,18.00,,52.50,0.00,,70.50
4/6/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,44.50,,,,15.00,,,0.00,,59.50
4/6/2023,GP,The Grace Place,SJ,,Bulk,CCFN,,,,,,,179.00,0.00,,179.00
4/6/2023,RMCD,Ronald McDonald House,SJ,,Bulk,CCFN,,,,3.00,3.50,,106.00,0.00,,112.50
4/6/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,60.00,,,,,,55.75,0.00,,115.75
4/6/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,2.25,,,,442.80,211.75,440.00,375.00,300,"1,471.80"
4/6/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,23.75,,,,,,383.00,0.00,,406.75
4/6/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,159.25,,124.00,107.00,210.50,345.00,1418.75,150.00,120,"2,514.50"
4/6/2023,HCH,Heart City Health - Scenic,ELK,,Meals,CCFN,,,,,,,,67.50,54,67.50
4/6/2023,HCH,Heart City Health - Simpson,ELK,,Meals,CCFN,,,,,,,,150.00,120,150.00
4/6/2023,HCH,Heart City Health - WH,ELK,,Meals,CCFN,,,,,,,,37.50,30,37.50
4/6/2023,MLC,Maple Leaf Commons,ELK,,Bulk,CCFN,79.00,,,,1.00,,,0.00,,80.00
4/6/2023,MIDD,Middlebury Food Pantry,ELK,,Bulk,CCFN,90.00,,2.00,,89.50,84.00,670.00,0.00,,935.50
4/6/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,7200.00,,,,,,,0.00,,"7,200.00"
4/6/2023,SALVE,Salvation Army: Elkhart,ELK,,Bulk,CCFN,,,18.00,,56.25,6.50,318.00,0.00,,398.75
4/6/2023,SALVG,Salvation Army: Goshen,ELK,,Bulk,CCFN,1.75,,94.00,,67.00,72.00,539.50,0.00,,774.25
4/6/2023,STP,St. Paul's UMC,ELK,,Bulk,CCFN,12.50,,,,60.00,6.50,,37.50,30,116.50
4/6/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,60.00,,85.75,9.00,75.75,132.00,326.00,0.00,,688.50
4/8/2023,BRCKE,Brick of Hope - Elkhart,ELK,,Bulk,CCFN,2540.00,,,,,,6769.00,0.00,,"9,309.00"
4/8/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,2140.00,,,,,,4906.00,0.00,,"7,046.00"
4/10/2023,OTH,Other,OTH,PQC Students,Meals,Backpack,,,,,,,,82.50,66.00,82.50
4/10/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,230.00,,1.00,,,,12.00,0.00,,243.00
4/10/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,90.00,,54.00,,,40.00,1.00,0.00,,185.00
4/10/2023,SGFP,South Gate Food Pantry,SJ,,Bulk,CCFN,,,1.00,,,84.00,121.00,0.00,,206.00
4/10/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,,,,,,,19.00,0.00,,19.00
4/10/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,45.00,,,,,,,0.00,,45.00
4/10/2023,CCFP,Clay Church Food Pantry,SJ,,Meals,CCFN,,,,,,,,375.00,300.00,375.00
4/10/2023,OG,Open Gate,ELK,,Bulk,CCFN,230.00,,,,,,,0.00,,230.00
4/11/2023,PLY,Plymouth Comm Schools: Ancilla College,MAR,,Meals,Backpack,,,,,,,,2812.50,2250.00,2812.50
4/11/2023,IPISJC,St Joe County: Indiana Parenting Institute,SJ,,Bulk,CCFN,5.00,,,,60.00,,150.00,0.00,,215.00
4/11/2023,YWCA,YWCA,SJ,,Bulk,CCFN,30.00,,,,30.00,,,0.00,,60.00
4/11/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,147.00,,,,70.00,10.00,264.00,0.00,,491.00
4/11/2023,NC,New Carlisle Food Pantry,SJ,,Bulk,CCFN,,,,,20.00,,,0.00,,20.00
4/11/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,,,,,17.00,,,0.00,,17.00
4/11/2023,AFFM,Abundant Faith Family Ministries,SJ,,Meals,CCFN,,,,,,,,15.00,12.00,15.00
4/11/2023,VINC,St. Vincent de Paul: Center,ELK,,Bulk,CCFN,104.00,,1.00,,39.00,,181.00,0.00,,325.00
4/11/2023,VINC,St. Vincent de Paul: St Pius,ELK,,Meals,CCFN,,,,,,,,112.50,90.00,112.50
4/11/2023,VCC,The Village Community Center,ELK,,Bulk,CCFN,201.00,,,,69.00,,42.00,0.00,,312.00
4/12/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,,Bulk,CCFN,40.00,,,,,7.00,20.00,0.00,,67.00
4/12/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bulk,CCFN,290.00,,31.00,4.00,,150.00,675.00,0.00,,1150.00
4/12/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bulk,CCFN,230.00,,36.00,,,,619.00,0.00,,885.00
4/12/2023,BL,Bread of Life,MAR,,Bulk,CCFN,,15.00,14.00,,,,,0.00,,29.00
4/12/2023,OC,Oakhaven Community,MAR,,Bulk,CCFN,15.00,,,,,,,0.00,,15.00
4/12/2023,BL,Bread of Life,MAR,,Bread,CCFN,,,,,420.00,,,0.00,,420.00
4/12/2023,MHM,Monastery of the Holy Martyrs,MAR,,Bread,CCFN,,,,,168.00,,,0.00,,168.00
4/12/2023,MCNC,Marshall County Neighborhood Center,MAR,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
4/12/2023,BRE,Bremen Schools,MAR,,Meals,Backpack,,,,,,,,300.00,240.00,300.00
4/12/2023,SMH,St. Margaret's House,SJ,,Bulk,CCFN,200.00,,,,,,,0.00,,200.00
4/12/2023,SH,Store House,SJ,,Bulk,CCFN,260.00,,2.00,,202.00,39.00,668.00,0.00,,1171.00
4/12/2023,MFP,Mishawaka Food Pantry,SJ,,Bulk,CCFN,320.00,,18.00,242.00,322.00,46.00,30.00,0.00,,978.00
4/12/2023,SALVSJ,"Salvation Army: St Joe, Kroc Center",SJ,,Bulk,CCFN,120.00,,,,,,83.00,0.00,,203.00
4/12/2023,AIDS,Aids Ministries,SJ,,Bulk,CCFN,40.00,,8.00,,70.00,,68.00,0.00,,186.00
4/12/2023,OAK,Oaklawn: Properties,SJ,,Bulk,CCFN,82.00,,,4.00,88.00,,99.00,0.00,,273.00
4/12/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,,,,216.00,,150.00,,0.00,,366.00
4/12/2023,OAK,Oaklawn: Hope Ave,SJ,,Bulk,CCFN,110.00,,38.00,,,10.00,70.00,0.00,,228.00
4/12/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,326.00,,,,,,,0.00,,326.00
4/12/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,220.00,,,,48.00,,294.00,0.00,,562.00
4/12/2023,ANT,Antioch Missionary Baptist Church,SJ,,Bulk,CCFN,431.00,,,,116.00,,66.00,0.00,,613.00
4/12/2023,LVL,LaVille Elementary,SJ,,Meals,Backpack,,,,,,,,262.50,210.00,262.50
4/12/2023,SBCS,South Bend Community Schools: Madison STEAM Academy,SJ,,Meals,Backpack,,,,,,,,675.00,540.00,675.00
4/12/2023,VET,VA Veterans,SJ,,Meals,CCFN,,,,,,,,90.00,72.00,90.00
4/12/2023,NC,New Carlisle UMC,SJ,,Bulk,CCFN,19.00,,,,,,6.00,0.00,,25.00
4/12/2023,FCDC,Family Christian Development Center,ELK,,Bulk,CCFN,290.00,,36.00,360.00,152.00,80.00,931.00,0.00,,1849.00
4/12/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,,,,,820.00,,201.00,0.00,,"1,021.00"
4/12/2023,NAP,Nappanee Open Door,ELK,,Bulk,CCFN,200.00,,,,,,85.00,0.00,,285.00
4/12/2023,NAP,Nappanee Open Door,ELK,,Bread,CCFN,,,,,42.00,,,0.00,,42.00
4/12/2023,THB,The Hub Bristol,ELK,,Bread,CCFN,,,,,112.00,,,0.00,,112.00
4/12/2023,WANE,Wa-Nee Community Schools,ELK,,Meals,Backpack,,,,,,,,200.00,160,200.00
4/12/2023,WANE,Wa-Nee Community Schools,ELK,,Meals & Bread,Backpack,,,,,,,,75.00,60.00,75.00
4/13/2023,BGCE,Boys & Girls Club Elkhart County ,ELK,,Bulk,Backpack,30.00,,,,,,1.00,0.00,,31.00
4/13/2023,CCS,Church Community Services,ELK,,Bulk,CCFN,,,,,,,,0.00,,0.00
4/13/2023,CCS,Church Community Services,ELK,,Bulk,CCFN,1600.00,,,,,,,0.00,,1600.00
4/13/2023,ELK,Elkhart Schools: Bristol,ELK,,Meals,Backpack,,,,,,,,322.50,258.00,322.50
4/13/2023,ELK,Elkhart Schools: Mary Daly,ELK,,Meals,Backpack,,,,,,,,150.00,120.00,150.00
4/13/2023,ELK,Elkhart Schools: Mary Feeser ,ELK,,Meals,Backpack,,,,,,,,75.00,60.00,75.00
4/13/2023,ELK,Elkhart Schools: Other,ELK,Field House,Meals,Backpack,,,,,,,,60.00,48.00,60.00
4/13/2023,ELK,Elkhart Schools: Pace Preschool/Hawthorne,ELK,,Meals,Backpack,,,,,,,,142.50,114.00,142.50
4/13/2023,ELK,Elkhart Schools: Pride Academy,ELK,,Meals,Backpack,,,,,,,,45.00,36.00,45.00
4/13/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,303.00,,,,60.00,,186.00,0.00,,549.00
4/13/2023,LADY,Our Lady of the Road,SJ,,Bulk,CCFN,31.00,,,,113.00,,71.00,0.00,,215.00
4/13/2023,SUSS,Success Academy,SJ,,Meals,Backpack,,,,,,,,435.00,348.00,435.00
4/13/2023,CAR,Career Academy,SJ,,Meals,Backpack,,,,,,,,277.50,222.00,277.50
4/13/2023,SALT,St. Mark Missionary: Salt Program,SJ,,Meals,Backpack,,,,,,,,82.50,66.00,82.50
4/13/2023,SBCS,South Bend Community Schools: Darden,SJ,,Meals,Backpack,,,,,,,,337.50,270.00,337.50
4/13/2023,CCFP,Clay Church Food Pantry,SJ,,Meals & Bread,CCFN,,,,,350.00,,,375.00,300.00,725.00
4/13/2023,SBCS,South Bend Community Schools: McKinley,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
4/13/2023,SBCS,South Bend Community Schools: Harrison,SJ,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
4/13/2023,SBCS,South Bend Community Schools: Warren,SJ,,Meals,Backpack,,,,,,,,0.00,,0.00
4/13/2023,WCC,Westside Church of Christ,SJ,,Bulk,CCFN,,,,,,,76.00,0.00,,76.00
4/13/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,200.00,,,,,13.00,53.00,0.00,,266.00
4/13/2023,LADY,Our Lady of the Road,SJ,,Bulk,CCFN,,,,,,52.00,60.00,0.00,,112.00
4/13/2023,OAK,Oaklawn: Oliver Apts,SJ,,Bulk,CCFN,186.00,,2.00,,,,95.25,0.00,,283.25
4/13/2023,CCFP,Clay Church Food Pantry,SJ,,Bulk,CCFN,90.00,,,,,,,0.00,,90.00
4/13/2023,ELK,Elkhart Schools: Riverview,ELK,,Meals,Backpack,,,,,,,,180.00,144.00,180.00
4/13/2023,GCS,Goshen Schools: Chandler Elementary,ELK,,Meals,Backpack,,,,,,,,97.50,78.00,97.50
4/13/2023,GCS,Goshen Schools: Goshen Intermediate ,ELK,,Meals,Backpack,,,,,,,,277.50,222.00,277.50
4/13/2023,GCS,Goshen Schools: Parkside Elementary,ELK,,Meals,Backpack,,,,,,,,60.00,48.00,60.00
4/13/2023,GCS,Goshen Schools: Waterford Elementary,ELK,,Meals,Backpack,,,,,,,,112.50,90.00,112.50
4/13/2023,GCS,Goshen Schools: West Goshen Elementary,ELK,,Meals,Backpack,,,,,,,,157.50,126.00,157.50
4/13/2023,GFP,Gymtown Food Pantry,ELK,,Meals & Bread,Backpack,,,,,84.00,,,150.00,120.00,234.00
4/13/2023,GFP,Gymtown Food Pantry,ELK,,Bulk,CCFN,203.75,,4.50,36.00,,,180.00,0.00,,424.25
4/13/2023,HCH,Heart City Health - Scenic,ELK,,Meals,Backpack,,,,,,,,67.50,54.00,67.50
4/13/2023,HCH,Heart City Health - Simpson,ELK,,Meals,Backpack,,,,,,,,150.00,120.00,150.00
4/13/2023,HCH,Heart City Health - WH,ELK,,Meals,CCFN,,,,,,,,37.50,30.00,37.50
4/13/2023,MLC,Maple Leaf Commons,ELK,,Bulk,CCFN,61.00,,,,,,,0.00,,61.00
4/13/2023,MIDD,Middlebury Food Pantry,ELK,,Bread,CCFN,,,,,280.00,,,0.00,,280.00
4/13/2023,MIDD,Middlebury Food Pantry,ELK,,Bulk,CCFN,230.00,,3.25,,30.00,47.75,55.00,0.00,,366.00
4/13/2023,SALVE,Salvation Army: Elkhart,ELK,,Bulk,CCFN,,,,,,,,0.00,,0.00
4/13/2023,SALVE,Salvation Army: Elkhart,ELK,,Bulk,CCFN,,,,,,,170.00,0.00,,170.00
4/13/2023,SALVG,Salvation Army: Goshen,ELK,,Bulk,CCFN,233.00,,,,,52.00,138.75,0.00,,423.75
4/13/2023,VINC,St. Vincent de Paul: Center,ELK,,Bulk,CCFN,200.00,,,,300.00,,9.00,0.00,,509.00
4/13/2023,THB,The Hub Bristol,ELK,,Bulk,CCFN,261.50,,85.75,24.75,,90.00,222.00,0.00,,684.00
4/14/2023,SENC,Southeast Neighborhood Center,SJ,,Meals,Backpack,,,,,,,,15.00,12.00,15.00
4/14/2023,SBCS,South Bend Community Schools: Monroe,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
4/14/2023,SBCS,South Bend Community Schools: Lincoln,SJ,,Meals,Backpack,,,,,,,,225.00,180.00,225.00
4/14/2023,SBCS,South Bend Community Schools: Wilson,SJ,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
4/14/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,200.00,,6.00,,,,,0.00,,206.00
4/14/2023,IUSB,IUSB: Titans Feeding Titans,SJ,,Bulk,CCFN,260.00,,30.00,,,10.00,92.00,0.00,,392.00
4/14/2023,GP,The Grace Place,SJ,,Bulk,CCFN,190.00,,,,,,120.00,0.00,,310.00
4/14/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,,,,,6.00,,147.00,0.00,,153.00
4/14/2023,RMCD,Ronald McDonald House,SJ,,Bulk,CCFN,40.00,,,,,,,0.00,,40.00
4/14/2023,CTA,Christ Temple Apostolic Church,SJ,,Bulk,CCFN,,,,,,,290.00,0.00,,290.00
4/14/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,476.00,,10.00,,176.00,,78.00,0.00,,740.00
4/14/2023,MRN,Maranatha Missionary Baptist Church,SJ,,Bulk,CCFN,230.00,,,,,,412.00,0.00,,642.00
4/14/2023,SBCS,South Bend Community Schools: McKinley,SJ,,Meals,Backpack,,,,,,,,187.50,150.00,187.50
4/14/2023,SBCS,South Bend Community Schools: Harrison,SJ,,Meals,Backpack,,,,,,,,375.00,300.00,375.00
4/14/2023,MIL,Milford Food Bank,ELK,,Bulk,CCFN,847.00,,,,5294.50,,,0.00,,6141.50
4/15/2023,BRCKE,Brick of Hope - Elkhart,ELK,,Bulk,CCFN,1120.00,,300.00,,186.00,,1182.50,0.00,,2788.50
4/17/2023,DUC,Ducomb Center of St. Joseph County,SJ,,Meals,CCFN,,,,,,,,187.50,150.00,187.50
4/17/2023,IVY,Ivy Tech,SJ,,Bulk,Backpack,,,10.00,,,,75.00,0.00,,85.00
4/17/2023,BRCKSJ,Brick of Hope - St Joe County,SJ,,Bulk,CCFN,123.00,,,,92.00,39.00,205.50,0.00,,459.50
4/17/2023,SGFP,South Gate Food Pantry,SJ,,Bulk,CCFN,67.00,,,,43.00,36.00,,0.00,,146.00
4/17/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,530.00,,80.00,,,30.00,237.00,0.00,,877.00
4/17/2023,SJHD,St. Joe: Health Department ,SJ,,Bulk,CCFN,,,,,,,34.00,0.00,,34.00
4/17/2023,LYD,Lydick UMC,SJ,,Bulk,CCFN,68.00,,,,98.00,,87.00,0.00,,253.00
4/17/2023,BCP,Broadway Christian Parish,SJ,,Bulk,CCFN,230.00,,,,,30.00,135.00,0.00,,395.00
4/17/2023,BC,Briarcliff Rehab,SJ,,Bulk,CCFN,,,,,79.00,,,0.00,,79.00
